# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_2	cds	2572778	2573266	-	AJMLCG_02598	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76296
contig_2	sorf	2573357	2573401	+	AJMLCG_02599	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DSF6
contig_2	cds	2573443	2575176	-	AJMLCG_02600	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P11875
contig_2	cds	2575392	2575958	+	AJMLCG_02601	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P52007
contig_2	cds	2575972	2576718	+	AJMLCG_02602	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67826
contig_2	ncRNA	2576490	2576797	+	AJMLCG_02603	381.9	2.6e-54	-	-	-	RFAM:RF02654
contig_2	cds	2577106	2578206	+	AJMLCG_02604	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P52005
contig_2	cds	2578231	2580660	+	AJMLCG_02605	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46923
contig_2	ncRNA	2580733	2580775	-	AJMLCG_02606	45.6	6.6e-06	-	-	-	RFAM:RF02751
contig_2	cds	2580825	2581796	-	AJMLCG_02607	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76291
contig_2	cds	2581793	2582536	-	AJMLCG_02608	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76290
contig_2	cds	2582577	2582972	-	AJMLCG_02609	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64515
contig_2	cds	2583025	2583843	-	AJMLCG_02610	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37348
contig_2	cds	2583840	2584406	-	AJMLCG_02611	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADI7
contig_2	cds	2584716	2586488	+	AJMLCG_02612	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21889
contig_2	cds	2586549	2587058	+	AJMLCG_02613	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024L1Q4
contig_2	cds	2587087	2587827	+	AJMLCG_02614	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8A0
contig_2	sorf	2587827	2587862	+	AJMLCG_02615	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A376U837
contig_2	cds	2587862	2588383	+	AJMLCG_02616	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A814
contig_2	cds	2588385	2588987	-	AJMLCG_02617	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P24238
contig_2	sorf	2589058	2589123	+	AJMLCG_02618	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C1P604
contig_2	cds	2589262	2589873	+	AJMLCG_02619	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A809
contig_2	cds	2589882	2590892	+	AJMLCG_02620	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A812
contig_2	cds	2591039	2591824	-	AJMLCG_02621	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P39832
contig_2	cds	2591821	2592576	-	AJMLCG_02622	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9X1
contig_2	cds	2592601	2593587	+	AJMLCG_02623	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P39172
contig_2	cds	2593603	2594925	+	AJMLCG_02624	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFS9
contig_2	cds	2595045	2596016	+	AJMLCG_02625	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P24205
contig_2	cds	2596147	2597589	-	AJMLCG_02626	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21599
contig_2	cds	2597717	2598586	-	AJMLCG_02627	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46118
contig_2	cds	2598609	2598758	+	AJMLCG_02628	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066SSE6
contig_2	cds	2598924	2600399	+	AJMLCG_02629	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC53
contig_2	cds	2600634	2602445	+	AJMLCG_02630	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADF6
contig_2	cds	2602482	2603123	+	AJMLCG_02631	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A955
contig_2	cds	2603179	2604357	-	AJMLCG_02632	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33221
contig_2	cds	2604491	2604781	+	AJMLCG_02633	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACY9
contig_2	cds	2604848	2605204	+	AJMLCG_02634	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33219
contig_2	cds	2605361	2605471	-	AJMLCG_02635	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R1Z9
contig_2	cds	2605531	2606190	+	AJMLCG_02636	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33218
contig_2	cds	2606399	2608459	+	AJMLCG_02637	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P24555
contig_2	cds	2608456	2609118	-	AJMLCG_02638	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEK0
contig_2	cds	2609142	2609798	-	AJMLCG_02639	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76280
contig_2	cds	2609900	2610130	-	AJMLCG_02640	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABS8
contig_2	cds	2610269	2610643	+	AJMLCG_02641	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AA57
contig_2	cds	2610647	2611519	+	AJMLCG_02642	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76278
contig_2	cds	2611532	2611873	+	AJMLCG_02643	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64506
contig_2	sorf	2611958	2612044	+	AJMLCG_02644	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A6SUV5
contig_2	ncRNA	2611994	2612138	-	AJMLCG_02645	175.2	8.6e-27	-	-	-	RFAM:RF00101
contig_2	ncRNA	2612035	2612134	+	AJMLCG_02646	114.5	2.0e-18	-	-	-	RFAM:RF00111
contig_2	cds	2612269	2612925	+	AJMLCG_02647	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P55798
contig_2	cds	2612926	2613201	-	AJMLCG_02648	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76275
contig_2	cds	2613222	2613458	-	AJMLCG_02649	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64503
contig_2	cds	2613576	2615021	-	AJMLCG_02650	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A0H4F4
contig_2	cds	2615095	2617728	-	AJMLCG_02651	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76272
contig_2	cds	2617697	2618980	-	AJMLCG_02652	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AD03
contig_2	cds	2619056	2619607	+	AJMLCG_02653	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAE9R8G5
contig_2	cds	2619704	2620402	+	AJMLCG_02654	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45577
contig_2	cds	2620422	2622470	+	AJMLCG_02655	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23865
contig_2	cds	2622662	2623543	+	AJMLCG_02656	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23894
contig_2	cds	2623589	2624962	-	AJMLCG_02657	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76269
contig_2	cds	2625139	2625930	+	AJMLCG_02658	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76268
contig_2	cds	2626074	2626313	-	AJMLCG_02659	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q2MB16
contig_2	cds	2626690	2626977	+	AJMLCG_02660	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64499
contig_2	ncRNA-region	2627627	2628053	+	-	126.8	1.2e-14	-	-	-	RFAM:RF01766
contig_2	cds	2627803	2628012	+	AJMLCG_02661	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9Y6
contig_2	cds	2628178	2628987	+	AJMLCG_02662	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P36999
contig_2	cds	2628984	2629550	-	AJMLCG_02663	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76264
contig_2	cds	2629979	2630437	-	AJMLCG_02664	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67601
contig_2	cds	2630492	2631343	-	AJMLCG_02665	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69805
contig_2	cds	2631356	2632156	-	AJMLCG_02666	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69801
contig_2	cds	2632219	2633190	-	AJMLCG_02667	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69797
contig_2	cds	2633456	2633665	+	AJMLCG_02668	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8U003
contig_2	cds	2633653	2635209	+	AJMLCG_02669	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEC0
contig_2	cds	2635213	2636811	-	AJMLCG_02670	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76261
contig_2	cds	2636942	2638306	-	AJMLCG_02671	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16095
contig_2	cds	2638490	2639068	-	AJMLCG_02672	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P43337
contig_2	cds	2639072	2640433	-	AJMLCG_02673	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P05041
contig_2	cds	2640507	2640686	+	AJMLCG_02674	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67338
contig_2	cds	2640806	2641105	-	AJMLCG_02675	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64490
contig_2	cds	2641527	2641874	-	AJMLCG_02676	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEB7
contig_2	cds	2642003	2643913	+	AJMLCG_02677	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76257
contig_2	cds	2643971	2644666	+	AJMLCG_02678	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76256
contig_2	cds	2644706	2645287	+	AJMLCG_02679	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AA91
contig_2	cds	2645426	2647177	+	AJMLCG_02680	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037YCQ3
contig_2	ncRNA	2647136	2647221	+	AJMLCG_02681	115.3	3.3e-20	-	-	-	RFAM:RF00370
contig_2	cds	2647259	2648374	+	AJMLCG_02682	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09155
contig_2	cds	2648428	2649393	-	AJMLCG_02683	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76254
contig_2	cds	2649449	2650573	-	AJMLCG_02684	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABR7
contig_2	cds	2650605	2652035	-	AJMLCG_02685	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8TDY0
contig_2	cds	2652241	2653326	-	AJMLCG_02686	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76251
contig_2	cds	2653429	2654352	+	AJMLCG_02687	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76250
contig_2	cds	2654479	2655117	+	AJMLCG_02688	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76249
contig_2	cds	2655290	2655649	+	AJMLCG_02689	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64488
contig_2	cds	2655653	2655835	+	AJMLCG_02690	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64496
contig_2	cds	2655983	2656231	+	AJMLCG_02691	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64485
contig_2	sorf	2656290	2656364	-	AJMLCG_02692	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C1P603
contig_2	cds	2656498	2657523	-	AJMLCG_02693	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76245
contig_2	cds	2657706	2657960	+	AJMLCG_02694	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64493
contig_2	cds	2657982	2658329	-	AJMLCG_02695	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76243
contig_2	cds	2658384	2659565	-	AJMLCG_02696	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76242
contig_2	cds	2659665	2660483	+	AJMLCG_02697	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76241
contig_2	cds	2660440	2660886	-	AJMLCG_02698	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACY6
contig_2	cds	2661161	2661664	-	AJMLCG_02699	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64483
contig_2	cds	2661707	2663197	-	AJMLCG_02700	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76237
contig_2	cds	2663378	2664853	-	AJMLCG_02701	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76236
contig_2	cds	2665000	2666283	-	AJMLCG_02702	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76235
contig_2	cds	2666396	2668330	-	AJMLCG_02703	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACY3
contig_2	cds	2668766	2669512	+	AJMLCG_02704	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A908
contig_2	cds	2669602	2670456	+	AJMLCG_02705	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76234
contig_2	cds	2670504	2671388	-	AJMLCG_02706	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P39173
contig_2	cds	2671472	2672467	-	AJMLCG_02707	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9B2
contig_2	cds	2672809	2673222	+	AJMLCG_02708	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A746
contig_2	cds	2673264	2673536	+	AJMLCG_02709	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76231
contig_2	cds	2673906	2674982	+	AJMLCG_02710	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77539
contig_2	cds	2675009	2676388	+	AJMLCG_02711	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76230
contig_2	cds	2676405	2677448	+	AJMLCG_02712	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77280
contig_2	cds	2677469	2678305	+	AJMLCG_02713	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77704
contig_2	cds	2678310	2679257	+	AJMLCG_02714	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77493
contig_2	cds	2679267	2680247	+	AJMLCG_02715	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77256
contig_2	cds	2680384	2681142	+	AJMLCG_02716	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77721
contig_2	cds	2681259	2682617	+	AJMLCG_02717	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P38055
contig_2	cds	2682710	2683351	-	AJMLCG_02718	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21369
contig_2	cds	2683362	2684378	-	AJMLCG_02719	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A962
contig_2	cds	2684545	2686401	-	AJMLCG_02720	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P08395
contig_2	cds	2686562	2687113	+	AJMLCG_02721	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACY1
contig_2	cds	2687230	2688273	+	AJMLCG_02722	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16456
contig_2	cds	2688278	2690239	+	AJMLCG_02723	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P14294
contig_2	cds	2690367	2691407	+	AJMLCG_02724	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76228
contig_2	cds	2691524	2692867	-	AJMLCG_02725	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00370
contig_2	cds	2693103	2693375	+	AJMLCG_02726	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76227
contig_2	cds	2693341	2693748	-	AJMLCG_02727	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77788
contig_2	cds	2693835	2694455	+	AJMLCG_02728	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76226
contig_2	cds	2694464	2695771	-	AJMLCG_02729	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P78067
contig_2	cds	2695838	2696491	-	AJMLCG_02730	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76909
contig_2	cds	2696491	2698026	-	AJMLCG_02731	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76224
contig_2	cds	2697999	2699165	-	AJMLCG_02732	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76223
contig_2	cds	2699175	2699723	-	AJMLCG_02733	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76222
contig_2	cds	2699723	2700430	-	AJMLCG_02734	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76221
contig_2	cds	2700445	2701122	-	AJMLCG_02735	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76220
contig_2	cds	2701127	2701837	-	AJMLCG_02736	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76219
contig_2	cds	2702004	2702810	-	AJMLCG_02737	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09030
contig_2	cds	2703256	2704476	+	AJMLCG_02738	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77581
contig_2	cds	2704473	2705507	+	AJMLCG_02739	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE37
contig_2	cds	2705504	2706982	+	AJMLCG_02740	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76217
contig_2	cds	2706979	2708322	+	AJMLCG_02741	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76216
contig_2	cds	2708315	2709283	+	AJMLCG_02742	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76215
contig_2	cds	2709613	2710098	+	AJMLCG_02743	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77754
contig_2	cds	2710301	2710876	+	AJMLCG_02744	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76214
contig_2	cds	2710836	2711723	-	AJMLCG_02745	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76213
contig_2	ncRNA	2711831	2711873	-	AJMLCG_02746	43.0	2.0e-05	-	-	-	RFAM:RF02751
contig_2	cds	2711953	2712780	-	AJMLCG_02747	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P18843
contig_2	cds	2712982	2713320	+	AJMLCG_02748	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADB1
contig_2	cds	2713619	2713939	+	AJMLCG_02749	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69795
contig_2	cds	2714024	2715382	+	AJMLCG_02750	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P17334
contig_2	cds	2715433	2715783	+	AJMLCG_02751	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69791
contig_2	cds	2715794	2716633	+	AJMLCG_02752	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P17410
contig_2	cds	2716738	2718090	+	AJMLCG_02753	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P17411
contig_2	cds	2718103	2718852	+	AJMLCG_02754	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37794
contig_2	ncRNA	2718977	2719019	-	AJMLCG_02755	55.6	8.4e-08	-	-	-	RFAM:RF02751
contig_2	cds	2719110	2721371	-	AJMLCG_02756	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21179
contig_2	cds	2721554	2721817	+	AJMLCG_02757	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE60
contig_2	cds	2722106	2722909	+	AJMLCG_02758	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76210
contig_2	cds	2722913	2724304	-	AJMLCG_02759	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77529
contig_2	cds	2724437	2725027	-	AJMLCG_02760	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64481
contig_2	cds	2725190	2725858	-	AJMLCG_02761	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77247
contig_2	cds	2726005	2726541	+	AJMLCG_02762	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76208
contig_2	cds	2726582	2727442	-	AJMLCG_02763	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77739
contig_2	cds	2727548	2727838	-	AJMLCG_02764	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64479
contig_2	cds	2727939	2728868	-	AJMLCG_02765	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P06999
contig_2	cds	2729155	2729913	+	AJMLCG_02766	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76206
contig_2	cds	2729966	2730073	-	AJMLCG_02767	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q2EES1
contig_2	cds	2730245	2731051	-	AJMLCG_02768	-	-	-	-	-	-
contig_2	cds	2731671	2732144	-	AJMLCG_02769	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76205
contig_2	cds	2732668	2734596	+	AJMLCG_02770	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8M3
contig_2	cds	2734708	2735142	+	AJMLCG_02771	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMS8
contig_2	cds	2735239	2735436	+	AJMLCG_02772	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7Q1
contig_2	cds	2735489	2735845	+	AJMLCG_02773	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AHA8
contig_2	ncRNA-region	2735962	2736086	+	-	74.6	6.2e-11	-	-	-	RFAM:RF01859
contig_2	sorf	2735968	2736012	+	AJMLCG_02774	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AD74
contig_2	cds	2736296	2737279	+	AJMLCG_02775	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P08312
contig_2	cds	2737294	2739681	+	AJMLCG_02776	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07395
contig_2	cds	2739686	2739985	+	AJMLCG_02777	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6X7
contig_2	ncRNA	2739927	2740085	+	AJMLCG_02778	55.7	1.5e-07	-	-	-	RFAM:RF02082
contig_2	cds	2740086	2741066	+	AJMLCG_02779	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P06609
contig_2	cds	2741129	2741680	+	AJMLCG_02780	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P06610
contig_2	cds	2741680	2742429	+	AJMLCG_02781	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P06611
contig_2	cds	2742507	2742971	+	AJMLCG_02782	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23898
contig_2	cds	2743218	2743931	+	AJMLCG_02783	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76204
contig_2	cds	2743994	2745430	+	AJMLCG_02784	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77649
contig_2	cds	2745434	2745625	-	AJMLCG_02785	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACX9
contig_2	cds	2745757	2746803	-	AJMLCG_02786	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00887
contig_2	cds	2746960	2747793	-	AJMLCG_02787	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8A4
contig_2	cds	2748126	2750504	+	AJMLCG_02788	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23538
contig_2	cds	2750561	2752207	-	AJMLCG_02789	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P38135
contig_2	cds	2752264	2752557	-	AJMLCG_02790	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77714
contig_2	cds	2752554	2753843	-	AJMLCG_02791	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77337
contig_2	cds	2753899	2754837	-	AJMLCG_02792	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77378
contig_2	cds	2754857	2755621	-	AJMLCG_02793	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76201
contig_2	cds	2755658	2755834	+	AJMLCG_02794	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A094VR45
contig_2	cds	2755937	2756848	+	AJMLCG_02795	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77402
contig_2	cds	2756891	2758042	-	AJMLCG_02796	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9U8
contig_2	cds	2758056	2759651	-	AJMLCG_02797	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37766
contig_2	cds	2759794	2760552	-	AJMLCG_02798	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P05194
contig_2	cds	2760583	2761449	-	AJMLCG_02799	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6D5
contig_2	cds	2761461	2762726	-	AJMLCG_02800	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76198
contig_2	cds	2762953	2764167	-	AJMLCG_02801	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76197
contig_2	cds	2764267	2764623	-	AJMLCG_02802	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76196
contig_2	ncRNA	2764759	2764866	-	AJMLCG_02803	118.5	1.3e-17	-	-	-	RFAM:RF00034
contig_2	cds	2765052	2766164	-	AJMLCG_02804	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFS7
contig_2	cds	2766553	2769609	+	AJMLCG_02805	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77748
contig_2	cds	2769606	2770016	+	AJMLCG_02806	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77781
contig_2	cds	2770116	2770304	+	AJMLCG_02807	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64476
contig_2	ncRNA	2770470	2770530	+	AJMLCG_02808	81.4	3.5e-15	-	-	-	RFAM:RF00118
contig_2	cds	2770852	2771220	+	AJMLCG_02809	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77667
contig_2	cds	2771229	2772716	+	AJMLCG_02810	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77522
contig_2	cds	2772726	2773472	+	AJMLCG_02811	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77499
contig_2	cds	2773447	2774718	+	AJMLCG_02812	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77689
contig_2	cds	2774715	2775935	+	AJMLCG_02813	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77444
contig_2	cds	2775948	2776364	+	AJMLCG_02814	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76194
contig_2	cds	2776513	2777517	+	AJMLCG_02815	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76193
contig_2	cds	2777581	2777817	-	AJMLCG_02816	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69776
contig_2	cds	2778128	2779540	-	AJMLCG_02817	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AD61
contig_2	cds	2780097	2780306	+	AJMLCG_02818	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACX5
contig_2	cds	2780761	2781387	+	AJMLCG_02819	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAL6
contig_2	cds	2781408	2783510	+	AJMLCG_02820	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76192
